"yymmdd","Raw","Processed"
210326,29369.560000,29369.560000
210327,29332.120000,29332.120000
210328,29273.510000,29273.510000
210329,29080.980000,29080.980000
210330,28940.660000,28940.660000
210331,28881.230000,28881.230000
210401,28657.820000,28657.820000
210402,28486.360000,28486.360000
210403,28281.280000,28281.280000
210404,28217.850000,28217.850000
210405,28177.830000,28177.830000
210406,28039.220000,28039.220000
210407,27800.230000,27800.230000
210408,"NaN","NaN"
210409,27092.900000,27092.900000
210410,26683.020000,26683.020000
210411,26469.440000,26469.440000
210412,26257.670000,26257.670000
210413,"NaN","NaN"
210414,"NaN","NaN"
210415,25636.900000,25636.900000
210416,25489.080000,25489.080000
210417,25287.280000,25287.280000
210418,25243.580000,25243.580000
210419,25171.860000,25171.860000
210420,25020.210000,25020.210000
210421,24866.370000,24866.370000
210422,24564.650000,24564.650000
210423,24661.480000,24661.480000
210424,"NaN","NaN"
210425,24569.920000,24569.920000
210426,24366.260000,24366.260000
210427,24271.840000,24271.840000
210428,24219.520000,24219.520000
210429,23921.160000,23921.160000
210430,23867.280000,23867.280000
210501,23611.930000,23611.930000
210502,23550.290000,23550.290000
210503,23443.790000,23443.790000
210504,23286.380000,23286.380000
210505,23179.880000,23179.880000
210506,23357.550000,23357.550000
210507,23433.610000,23433.610000
210508,23424.090000,23424.090000
210509,23510.270000,23510.270000
210510,23581.070000,23581.070000
210511,23690.930000,23690.930000
210512,23826.880000,23826.880000
210513,24056.830000,24056.830000
210514,24203.890000,24203.890000
210515,24408.980000,24408.980000
210516,24709.350000,24709.350000
210517,25038.620000,25038.620000
210518,25314.720000,25314.720000
210519,25719.490000,25719.490000
210520,26066.650000,26066.650000
210521,26454.480000,26454.480000
210522,26713.700000,26713.700000
210523,27097.170000,27097.170000
210524,27381.300000,27381.300000
210525,27492.680000,27492.680000
210526,27881.160000,27881.160000
210527,28145.960000,28145.960000
210528,28377.810000,28377.810000
210529,28507.410000,28507.410000
210530,28661.600000,28661.600000
210531,28809.920000,28809.920000
210601,29021.980000,29021.980000
210602,29293.160000,29293.160000
210603,29382.450000,29382.450000
210604,29510.820000,29510.820000
210605,29700.530000,29700.530000
210606,29841.130000,29841.130000
210607,29892.070000,29892.070000
210608,29983.090000,29983.090000
210609,30116.980000,30116.980000
210610,30364.740000,30364.740000
210611,30527.670000,30527.670000
210612,30739.960000,30739.960000
210613,30889.040000,30889.040000
210614,30917.920000,30917.920000
210615,30997.680000,30997.680000
210616,31068.980000,31068.980000
210617,31044.630000,31044.630000
210618,30997.350000,30997.350000
210619,30983.260000,30983.260000
210620,30969.070000,30969.070000
210621,30890.250000,30890.250000
210622,30689.850000,30689.850000
210623,30534.040000,30534.040000
210624,30323.780000,30323.780000
210625,"NaN","NaN"
210626,"NaN","NaN"
210627,29548.860000,29548.860000
210628,29327.730000,29327.730000
210629,28944.840000,28944.840000
210630,28723.620000,28723.620000
210701,"NaN","NaN"
210702,28159.040000,28159.040000
210703,28001.530000,28001.530000
210704,27771.780000,27771.780000
210705,27468.560000,27468.560000
210706,27086.030000,27086.030000
210707,26595.360000,26595.360000
210708,26174.990000,26174.990000
210709,25782.720000,25782.720000
210710,25460.940000,25460.940000
210711,25278.640000,25278.640000
210712,25000.840000,25000.840000
210713,24826.280000,24826.280000
210714,24790.910000,24790.910000
210715,24641.600000,24641.600000
210716,24397.440000,24397.440000
210717,24052.400000,24052.400000
210718,24013.530000,24013.530000
210719,24062.200000,24062.200000
210720,24277.350000,24277.350000
210721,24293.030000,24293.030000
210722,24210.020000,24210.020000
210723,24201.760000,24201.760000
210724,24136.820000,24136.820000
210725,24064.420000,24064.420000
210726,23826.510000,23826.510000
210727,23727.450000,23727.450000
210728,23784.070000,23784.070000
210729,23925.340000,23925.340000
210730,24021.670000,24021.670000
210731,24008.010000,24008.010000
210801,23972.530000,23972.530000
210802,23831.640000,23831.640000
210803,23683.460000,23683.460000
210804,23352.660000,23352.660000
210805,23054.250000,23054.250000
210806,22753.410000,22753.410000
210807,22410.190000,22410.190000
210808,21923.390000,21923.390000
210809,21385.550000,21385.550000
210810,20898.070000,20898.070000
210811,20430.510000,20430.510000
210812,19833.140000,19833.140000
210813,19361.617100,19361.617100
210814,18910.473000,18910.473000
210815,18519.187700,18519.187700
210816,17962.793000,17962.793000
210817,17349.960000,17349.960000
210818,16882.020000,16882.020000
210819,"NaN","NaN"
